Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue,Price_Gap,Price_Gap_Pct,Inventory_Level,Season,Is_Discounted,Price_to_Base_Ratio
2023-08-03,HEAD001,Headphones Z,Headphones,5000,5679.68,0.2,4543.74,5438.49,203,81,0,0,8,3,3,922380.06,-894.75,-0.16452176982949313,Low,Summer,1,0.908748
2023-08-04,HEAD001,Headphones Z,Headphones,5000,5041.38,0.2,4033.11,4517.81,70,375,0,0,8,4,3,282317.39,-484.7000000000003,-0.10728649500532343,High,Summer,1,0.8066220000000001
2023-08-05,HEAD001,Headphones Z,Headphones,5000,5339.13,0.05,5072.17,4242.61,104,271,0,1,8,5,3,527505.77,829.5600000000004,0.19553058141097118,Medium,Summer,1,1.014434
2023-08-06,HEAD001,Headphones Z,Headphones,5000,5048.71,0.15,4291.4,5128.83,219,52,0,1,8,6,3,939816.69,-837.4300000000003,-0.1632789544593992,Low,Summer,1,0.8582799999999999
2023-08-07,HEAD001,Headphones Z,Headphones,5000,4499.38,0.05,4274.41,4759.47,53,361,0,0,8,0,3,226543.93,-485.0600000000004,-0.10191470899070702,High,Summer,1,0.8548819999999999
2023-08-08,HEAD001,Headphones Z,Headphones,5000,5704.73,0.0,5704.73,5455.26,86,275,0,0,8,1,3,490606.63,249.46999999999935,0.045730176013608764,Medium,Summer,0,1.140946
2023-08-09,HEAD001,Headphones Z,Headphones,5000,5393.32,0.2,4314.65,5183.43,179,96,0,0,8,2,3,772323.15,-868.7800000000007,-0.16760716359630604,Low,Summer,1,0.86293
2023-08-10,HEAD001,Headphones Z,Headphones,5000,5250.03,0.0,5250.03,5246.76,94,216,0,0,8,3,3,493502.68,3.269999999999527,0.0006232417720649557,Medium,Summer,0,1.050006
2023-08-11,HEAD001,Headphones Z,Headphones,5000,4984.68,0.15,4236.98,5057.31,179,398,0,0,8,4,3,758418.88,-820.3300000000008,-0.16220678582092077,High,Summer,1,0.8473959999999999
2023-08-12,HEAD001,Headphones Z,Headphones,5000,5028.97,0.05,4777.52,4395.11,143,255,0,1,8,5,3,683185.44,382.41000000000076,0.08700806123168721,Medium,Summer,1,0.9555040000000001
2023-08-13,HEAD001,Headphones Z,Headphones,5000,4528.67,0.0,4528.67,4169.93,129,126,0,1,8,6,3,584197.84,358.7399999999998,0.0860302211308103,Low,Summer,0,0.905734
2023-08-14,HEAD001,Headphones Z,Headphones,5000,5237.46,0.0,5237.46,4875.43,82,251,0,0,8,0,3,429471.82,362.02999999999975,0.07425601434129907,Medium,Summer,0,1.047492
2023-08-15,HEAD001,Headphones Z,Headphones,5000,5087.26,0.0,5087.26,4694.0,136,115,1,0,8,1,3,691866.92,393.2600000000002,0.08377929271410316,Low,Summer,0,1.017452
2023-08-16,HEAD001,Headphones Z,Headphones,5000,5633.97,0.2,4507.17,5004.74,109,251,0,0,8,2,3,491281.98,-497.5699999999997,-0.09941975007692702,Medium,Summer,1,0.9014340000000001
2023-08-17,HEAD001,Headphones Z,Headphones,5000,5355.7,0.0,5355.7,4073.43,73,178,0,0,8,3,3,390966.0,1282.27,0.3147887652420687,Medium,Summer,0,1.07114
2023-08-18,HEAD001,Headphones Z,Headphones,5000,4754.49,0.0,4754.49,5841.07,102,76,0,0,8,4,3,484957.48,-1086.58,-0.18602413598878287,Low,Summer,0,0.9508979999999999
2023-08-19,HEAD001,Headphones Z,Headphones,5000,5079.22,0.0,5079.22,5481.33,75,331,0,1,8,5,3,380941.67,-402.1099999999997,-0.07335993271705948,High,Summer,0,1.015844
2023-08-20,HEAD001,Headphones Z,Headphones,5000,4378.1,0.05,4159.2,5944.92,203,128,0,1,8,6,3,844317.46,-1785.7200000000003,-0.30037746512989244,Low,Summer,1,0.8318399999999999
2023-08-21,HEAD001,Headphones Z,Headphones,5000,5171.28,0.2,4137.02,4473.22,127,339,0,0,8,0,3,525401.98,-336.1999999999998,-0.07515838702321813,High,Summer,1,0.8274040000000001
2023-08-22,HEAD001,Headphones Z,Headphones,5000,4893.72,0.05,4649.04,4149.79,103,236,0,0,8,1,3,478850.92,499.25,0.1203072926581827,Medium,Summer,1,0.929808
2023-08-23,HEAD001,Headphones Z,Headphones,5000,5506.21,0.0,5506.21,4479.64,67,169,0,0,8,2,3,368915.99,1026.5699999999997,0.22916350421015966,Medium,Summer,0,1.101242
2023-08-24,HEAD001,Headphones Z,Headphones,5000,5007.37,0.0,5007.37,5537.49,90,79,0,0,8,3,3,450663.05,-530.1199999999999,-0.09573290425806637,Low,Summer,0,1.001474
2023-08-25,HEAD001,Headphones Z,Headphones,5000,5115.21,0.2,4092.17,4238.42,68,365,0,0,8,4,3,278267.53,-146.25,-0.03450578281529438,High,Summer,1,0.818434
2023-08-26,HEAD001,Headphones Z,Headphones,5000,4329.12,0.0,4329.12,5668.33,147,218,0,1,8,5,3,636380.04,-1339.21,-0.2362618266755817,Medium,Summer,0,0.8658239999999999
2023-08-27,HEAD001,Headphones Z,Headphones,5000,4317.73,0.0,4317.73,4875.8,174,291,0,1,8,6,3,751284.51,-558.0700000000006,-0.1144571147298906,Medium,Summer,0,0.8635459999999999
2023-08-28,HEAD001,Headphones Z,Headphones,5000,4643.61,0.2,3714.89,4843.43,229,62,0,0,8,0,3,850709.82,-1128.5400000000004,-0.23300429654191354,Low,Summer,1,0.742978
2023-08-29,HEAD001,Headphones Z,Headphones,5000,4923.62,0.2,3938.89,5155.23,63,212,0,0,8,1,3,248150.34,-1216.3399999999997,-0.23594291622294247,Medium,Summer,1,0.787778
2023-08-30,HEAD001,Headphones Z,Headphones,5000,4748.64,0.2,3798.91,4631.07,186,367,0,0,8,2,3,706597.64,-832.1599999999999,-0.1796906546435273,High,Summer,1,0.759782
2023-08-31,HEAD001,Headphones Z,Headphones,5000,4800.2,0.0,4800.2,4198.99,107,260,0,0,8,3,3,513621.13,601.21,0.14317966939668827,Medium,Summer,0,0.96004
2023-09-01,HEAD001,Headphones Z,Headphones,5000,5699.41,0.0,5699.41,5940.15,89,171,0,0,9,4,3,507247.62,-240.73999999999978,-0.04052759610447544,Medium,Autumn,0,1.139882
2023-09-02,HEAD001,Headphones Z,Headphones,5000,5151.19,0.0,5151.19,5401.73,104,67,0,1,9,5,3,535723.58,-250.53999999999996,-0.046381437058127674,Low,Autumn,0,1.030238
2023-09-03,HEAD001,Headphones Z,Headphones,5000,5196.16,0.2,4156.92,4911.3,66,294,0,1,9,6,3,274357.02,-754.3800000000001,-0.15360087960417815,Medium,Autumn,1,0.831384
2023-09-04,HEAD001,Headphones Z,Headphones,5000,5386.66,0.05,5117.33,4563.84,93,201,0,0,9,0,3,475911.84,553.4899999999998,0.1212772577478614,Medium,Autumn,1,1.023466
2023-09-05,HEAD001,Headphones Z,Headphones,5000,5636.96,0.05,5355.11,4112.45,82,119,0,0,9,1,3,439119.39,1242.6599999999999,0.30217023915184377,Low,Autumn,1,1.071022
2023-09-06,HEAD001,Headphones Z,Headphones,5000,5619.2,0.15,4776.32,5220.73,120,312,0,0,9,2,3,573158.52,-444.40999999999985,-0.08512411099597181,High,Autumn,1,0.9552639999999999
2023-09-07,HEAD001,Headphones Z,Headphones,5000,4624.62,0.05,4393.39,4686.55,158,154,0,0,9,3,3,694154.9,-293.15999999999985,-0.06255347750477427,Medium,Autumn,1,0.8786780000000001
2023-09-08,HEAD001,Headphones Z,Headphones,5000,5088.83,0.0,5088.83,5029.48,84,70,0,0,9,4,3,427461.48,59.350000000000364,0.011800424695992502,Low,Autumn,0,1.017766
2023-09-09,HEAD001,Headphones Z,Headphones,5000,4274.04,0.0,4274.04,5927.37,67,327,0,1,9,5,3,286360.83,-1653.33,-0.27893146538852814,High,Autumn,0,0.854808
2023-09-10,HEAD001,Headphones Z,Headphones,5000,5154.82,0.15,4381.6,4159.43,194,133,0,1,9,6,3,850029.75,222.17000000000007,0.05341356868609402,Low,Autumn,1,0.8763200000000001
2023-09-11,HEAD001,Headphones Z,Headphones,5000,5648.85,0.05,5366.41,5151.33,84,294,0,0,9,0,3,450778.24,215.07999999999993,0.041752324157062336,Medium,Autumn,1,1.073282
2023-09-12,HEAD001,Headphones Z,Headphones,5000,5122.58,0.2,4098.07,5532.69,219,75,0,0,9,1,3,897476.42,-1434.62,-0.2592988220919661,Low,Autumn,1,0.819614
2023-09-13,HEAD001,Headphones Z,Headphones,5000,5569.76,0.1,5012.78,5297.37,83,268,0,0,9,2,3,416060.82,-284.59000000000015,-0.05372288512979085,Medium,Autumn,1,1.002556
2023-09-14,HEAD001,Headphones Z,Headphones,5000,5185.26,0.2,4148.21,4262.58,187,81,0,0,9,3,3,775714.59,-114.36999999999989,-0.02683116797807898,Low,Autumn,1,0.829642
2023-09-15,HEAD001,Headphones Z,Headphones,5000,4552.69,0.0,4552.69,5817.65,87,386,0,0,9,4,3,396084.24,-1264.96,-0.21743487490653446,High,Autumn,0,0.910538
2023-09-16,HEAD001,Headphones Z,Headphones,5000,5264.6,0.05,5001.37,4601.93,109,277,0,1,9,5,3,545149.08,399.4399999999996,0.08679836503380094,Medium,Autumn,1,1.0002739999999999
2023-09-17,HEAD001,Headphones Z,Headphones,5000,5384.68,0.0,5384.68,4948.32,88,189,0,1,9,6,3,473851.54,436.3600000000006,0.0881834642868692,Medium,Autumn,0,1.0769360000000001
2023-09-18,HEAD001,Headphones Z,Headphones,5000,5174.93,0.05,4916.19,4080.67,96,93,0,0,9,0,3,471953.89,835.5199999999995,0.20475069045034258,Low,Autumn,1,0.983238
2023-09-19,HEAD001,Headphones Z,Headphones,5000,4952.84,0.1,4457.55,4295.92,106,246,0,0,9,1,3,472500.51,161.6300000000001,0.037624071211754435,Medium,Autumn,1,0.89151
2023-09-20,HEAD001,Headphones Z,Headphones,5000,4563.65,0.1,4107.28,4260.71,158,88,0,0,9,2,3,648950.47,-153.4300000000003,-0.036010430186518276,Low,Autumn,1,0.821456
2023-09-21,HEAD001,Headphones Z,Headphones,5000,5403.59,0.0,5403.59,4851.01,83,282,0,0,9,3,3,448498.11,552.5799999999999,0.11391029909235394,Medium,Autumn,0,1.080718
2023-09-22,HEAD001,Headphones Z,Headphones,5000,4281.51,0.0,4281.51,4068.86,126,156,0,0,9,4,3,539470.73,212.6500000000001,0.05226279596742087,Medium,Autumn,0,0.856302
2023-09-23,HEAD001,Headphones Z,Headphones,5000,5474.98,0.0,5474.98,5770.48,87,69,0,1,9,5,3,476323.51,-295.5,-0.05120891156368275,Low,Autumn,0,1.0949959999999999
2023-09-24,HEAD001,Headphones Z,Headphones,5000,5057.54,0.0,5057.54,5826.46,66,369,0,1,9,6,3,333797.95,-768.9200000000001,-0.13197035592795628,High,Autumn,0,1.011508
2023-09-25,HEAD001,Headphones Z,Headphones,5000,5494.35,0.0,5494.35,4267.39,81,288,0,0,9,0,3,445042.25,1226.96,0.2875200063739194,Medium,Autumn,0,1.09887
2023-09-26,HEAD001,Headphones Z,Headphones,5000,5377.13,0.0,5377.13,5882.67,96,192,0,0,9,1,3,516204.96,-505.53999999999996,-0.08593716798664551,Medium,Autumn,0,1.075426
2023-09-27,HEAD001,Headphones Z,Headphones,5000,4795.11,0.05,4555.35,5876.36,134,58,0,0,9,2,3,610416.98,-1321.0099999999993,-0.2248007269806478,Low,Autumn,1,0.91107
2023-09-28,HEAD001,Headphones Z,Headphones,5000,4748.26,0.1,4273.43,5401.62,62,383,0,0,9,3,3,264952.84,-1128.1899999999996,-0.20886141564937918,High,Autumn,1,0.8546860000000001
2023-09-29,HEAD001,Headphones Z,Headphones,5000,5644.11,0.05,5361.9,4409.6,94,289,0,0,9,4,3,504018.6,952.2999999999993,0.2159606313497821,Medium,Autumn,1,1.0723799999999999
2023-09-30,HEAD001,Headphones Z,Headphones,5000,5357.82,0.0,5357.82,4127.59,83,206,0,1,9,5,3,444698.98,1230.2299999999996,0.2980504362109608,Medium,Autumn,0,1.071564
2023-10-01,HEAD001,Headphones Z,Headphones,5000,4674.15,0.15,3973.03,4608.98,235,313,0,1,10,6,4,933661.1,-635.9499999999994,-0.13798063779838476,High,Autumn,1,0.794606
2023-10-02,HEAD001,Headphones Z,Headphones,5000,5214.17,0.0,5214.17,5435.35,168,145,1,0,10,0,4,875979.91,-221.1800000000003,-0.040692871664198306,Low,Autumn,0,1.042834
2023-10-03,HEAD001,Headphones Z,Headphones,5000,4815.8,0.05,4575.01,5603.68,142,210,0,0,10,1,4,649651.78,-1028.67,-0.18357043942552037,Medium,Autumn,1,0.9150020000000001
2023-10-04,HEAD001,Headphones Z,Headphones,5000,5554.3,0.15,4721.16,4361.32,188,290,0,0,10,2,4,887577.22,359.84000000000015,0.08250713086863613,Medium,Autumn,1,0.944232
2023-10-05,HEAD001,Headphones Z,Headphones,5000,4578.16,0.1,4120.34,4652.44,232,58,0,0,10,3,4,955919.3,-532.0999999999995,-0.11437009397219512,Low,Autumn,1,0.824068
2023-10-06,HEAD001,Headphones Z,Headphones,5000,4840.63,0.05,4598.6,5216.42,57,270,0,0,10,4,4,262120.26,-617.8199999999997,-0.11843754912372847,Medium,Autumn,1,0.9197200000000001
2023-10-07,HEAD001,Headphones Z,Headphones,5000,5363.55,0.15,4559.02,4456.66,181,89,0,1,10,5,4,825182.92,102.36000000000058,0.02296787280160492,Low,Autumn,1,0.9118040000000001
2023-10-08,HEAD001,Headphones Z,Headphones,5000,4699.89,0.2,3759.92,4948.62,80,214,0,1,10,6,4,300793.22,-1188.6999999999998,-0.2402083813265112,Medium,Autumn,1,0.751984
2023-10-09,HEAD001,Headphones Z,Headphones,5000,4782.2,0.0,4782.2,4799.97,112,102,0,0,10,0,4,535605.94,-17.770000000000437,-0.003702106471498871,Low,Autumn,0,0.95644
2023-10-10,HEAD001,Headphones Z,Headphones,5000,5124.96,0.15,4356.22,5768.69,91,363,0,0,10,1,4,396415.72,-1412.4699999999993,-0.24485108404161074,High,Autumn,1,0.871244
2023-10-11,HEAD001,Headphones Z,Headphones,5000,5146.71,0.05,4889.38,5329.48,139,224,0,0,10,2,4,679623.32,-440.09999999999945,-0.08257841290332256,Medium,Autumn,1,0.977876
2023-10-12,HEAD001,Headphones Z,Headphones,5000,5301.65,0.0,5301.65,4821.46,102,122,0,0,10,3,4,540767.93,480.1899999999996,0.09959431375558432,Low,Autumn,0,1.06033
2023-10-13,HEAD001,Headphones Z,Headphones,5000,4261.03,0.1,3834.93,5383.44,127,391,0,0,10,4,4,487035.68,-1548.5099999999998,-0.2876432169765057,High,Autumn,1,0.766986
2023-10-15,HEAD001,Headphones Z,Headphones,5000,4881.1,0.0,4881.1,5003.89,163,77,0,1,10,6,4,795620.09,-122.78999999999996,-0.024538908729008824,Low,Autumn,0,0.9762200000000001
2023-10-16,HEAD001,Headphones Z,Headphones,5000,5325.89,0.0,5325.89,5164.14,83,355,0,0,10,0,4,442049.1,161.75,0.03132176896830837,High,Autumn,0,1.065178
2023-10-17,HEAD001,Headphones Z,Headphones,5000,5546.55,0.15,4714.57,4913.78,175,180,0,0,10,1,4,825049.22,-199.21000000000004,-0.040541090565715206,Medium,Autumn,1,0.9429139999999999
2023-10-18,HEAD001,Headphones Z,Headphones,5000,4829.08,0.2,3863.26,5933.41,190,312,0,0,10,2,4,734019.61,-2070.1499999999996,-0.34889717717130614,High,Autumn,1,0.772652
2023-10-19,HEAD001,Headphones Z,Headphones,5000,4374.83,0.0,4374.83,5725.92,169,143,0,0,10,3,4,739347.05,-1351.0900000000001,-0.23596033475843187,Low,Autumn,0,0.874966
2023-10-20,HEAD001,Headphones Z,Headphones,5000,4353.13,0.0,4353.13,5099.43,139,217,0,0,10,4,4,605085.19,-746.3000000000002,-0.14634969006339926,Medium,Autumn,0,0.870626
2023-10-21,HEAD001,Headphones Z,Headphones,5000,5566.62,0.0,5566.62,4407.99,108,109,0,1,10,5,4,601195.4,1158.63,0.2628476924856908,Low,Autumn,0,1.113324
2023-10-22,HEAD001,Headphones Z,Headphones,5000,5086.53,0.2,4069.23,4109.22,124,365,0,1,10,6,4,504584.08,-39.99000000000024,-0.009731773913297471,High,Autumn,1,0.813846
2023-10-23,HEAD001,Headphones Z,Headphones,5000,5018.92,0.0,5018.92,4581.75,112,253,0,0,10,0,4,562119.36,437.1700000000001,0.095415507175206,Medium,Autumn,0,1.003784
2023-10-24,HEAD001,Headphones Z,Headphones,5000,5536.79,0.0,5536.79,4609.81,81,172,0,0,10,1,4,448479.72,926.9799999999996,0.20108854811803512,Medium,Autumn,0,1.107358
2023-10-25,HEAD001,Headphones Z,Headphones,5000,4443.61,0.05,4221.43,4595.72,186,345,0,0,10,2,4,785185.33,-374.28999999999996,-0.0814431688614624,High,Autumn,1,0.8442860000000001
2023-10-26,HEAD001,Headphones Z,Headphones,5000,4957.44,0.0,4957.44,4454.96,103,242,0,0,10,3,4,510616.27,502.47999999999956,0.11279113617181738,Medium,Autumn,0,0.9914879999999999
2023-10-27,HEAD001,Headphones Z,Headphones,5000,4749.09,0.1,4274.18,5879.85,206,239,0,0,10,4,4,880482.07,-1605.67,-0.2730800955806696,Medium,Autumn,1,0.854836
2023-10-28,HEAD001,Headphones Z,Headphones,5000,5732.19,0.15,4872.36,4970.46,171,68,0,1,10,5,4,833173.25,-98.10000000000036,-0.019736603855578832,Low,Autumn,1,0.9744719999999999
2023-10-29,HEAD001,Headphones Z,Headphones,5000,5586.71,0.05,5307.37,4920.71,72,294,0,1,10,6,4,382130.97,386.65999999999985,0.07857809137299289,Medium,Autumn,1,1.061474
2023-10-30,HEAD001,Headphones Z,Headphones,5000,5725.57,0.0,5725.57,4100.35,66,228,0,0,10,0,4,377887.45,1625.2199999999993,0.39636128623166295,Medium,Autumn,0,1.145114
2023-10-31,HEAD001,Headphones Z,Headphones,5000,5330.69,0.05,5064.15,4563.65,110,118,0,0,10,1,4,557056.59,500.5,0.10967098703888335,Low,Autumn,1,1.01283
2023-11-01,HEAD001,Headphones Z,Headphones,5000,4309.04,0.2,3447.23,4043.69,127,219,1,0,11,2,4,437798.75,-596.46,-0.14750388877485662,Medium,Autumn,1,0.689446
2023-11-02,HEAD001,Headphones Z,Headphones,5000,4451.65,0.1,4006.49,4935.44,225,235,0,0,11,3,4,901459.15,-928.9499999999998,-0.18822030052031832,Medium,Autumn,1,0.801298
2023-11-03,HEAD001,Headphones Z,Headphones,5000,4892.53,0.1,4403.27,4054.21,234,293,0,0,11,4,4,1030366.33,349.0600000000004,0.0860981547576471,Medium,Autumn,1,0.880654
2023-11-05,HEAD001,Headphones Z,Headphones,5000,4899.26,0.15,4164.37,5071.08,278,271,0,1,11,6,4,1157695.11,-906.71,-0.17880017668820056,Medium,Autumn,1,0.832874
2023-11-06,HEAD001,Headphones Z,Headphones,5000,4833.81,0.0,4833.81,5774.85,192,79,0,0,11,0,4,928092.08,-941.04,-0.16295488194498556,Low,Autumn,0,0.9667620000000001
2023-11-07,HEAD001,Headphones Z,Headphones,5000,4753.72,0.0,4753.72,5230.14,89,206,0,0,11,1,4,423081.48,-476.4200000000001,-0.09109125185941486,Medium,Autumn,0,0.950744
2023-11-08,HEAD001,Headphones Z,Headphones,5000,5693.09,0.15,4839.12,5017.92,203,247,0,0,11,2,4,982342.29,-178.80000000000018,-0.03563229385881006,Medium,Autumn,1,0.967824
2023-11-09,HEAD001,Headphones Z,Headphones,5000,4668.04,0.05,4434.64,5917.74,205,332,0,0,11,3,4,909101.08,-1483.0999999999995,-0.2506193242690621,High,Autumn,1,0.886928
2023-11-10,HEAD001,Headphones Z,Headphones,5000,5119.74,0.05,4863.76,4565.1,156,176,0,0,11,4,4,758746.11,298.65999999999985,0.06542244419618405,Medium,Autumn,1,0.9727520000000001
2023-11-11,HEAD001,Headphones Z,Headphones,5000,4857.45,0.1,4371.71,5997.59,152,230,0,1,11,5,4,664499.55,-1625.88,-0.2710888873697602,Medium,Autumn,1,0.874342
2023-11-12,HEAD001,Headphones Z,Headphones,5000,5117.81,0.0,5117.81,4165.14,131,99,0,1,11,6,4,670433.47,952.6700000000001,0.22872460469516032,Low,Autumn,0,1.023562
2023-11-13,HEAD001,Headphones Z,Headphones,5000,4909.34,0.2,3927.48,5020.92,91,266,0,0,11,0,4,357400.27,-1093.44,-0.21777682177768218,Medium,Autumn,1,0.785496
2023-11-14,HEAD001,Headphones Z,Headphones,5000,4724.69,0.15,4015.98,4173.93,250,314,0,0,11,1,4,1003995.71,-157.95000000000027,-0.037842033766737886,High,Autumn,1,0.803196
2023-11-15,HEAD001,Headphones Z,Headphones,5000,5699.84,0.0,5699.84,5889.41,114,200,0,0,11,2,4,649781.49,-189.5699999999997,-0.032188283716025834,Medium,Autumn,0,1.139968
2023-11-16,HEAD001,Headphones Z,Headphones,5000,5106.28,0.1,4595.65,5819.19,170,273,0,0,11,3,4,781260.98,-1223.54,-0.21025950347041428,Medium,Autumn,1,0.9191299999999999
2023-11-17,HEAD001,Headphones Z,Headphones,5000,5466.03,0.15,4646.12,5896.74,215,58,0,0,11,4,4,998916.13,-1250.62,-0.21208667840196446,Low,Autumn,1,0.9292239999999999
2023-11-18,HEAD001,Headphones Z,Headphones,5000,4492.17,0.05,4267.56,5921.49,58,251,0,1,11,5,4,247518.65,-1653.9299999999994,-0.2793097683184468,Medium,Autumn,1,0.853512
2023-11-19,HEAD001,Headphones Z,Headphones,5000,4271.29,0.0,4271.29,4515.26,231,234,0,1,11,6,4,986669.13,-243.97000000000025,-0.054032325934719204,Medium,Autumn,0,0.854258
2023-11-20,HEAD001,Headphones Z,Headphones,5000,5289.36,0.2,4231.49,5466.32,268,218,0,0,11,0,4,1134039.51,-1234.83,-0.22589786181562732,Medium,Autumn,1,0.846298
2023-11-21,HEAD001,Headphones Z,Headphones,5000,4681.27,0.05,4447.2,5076.44,218,244,0,0,11,1,4,969490.35,-629.2399999999998,-0.12395300643758221,Medium,Autumn,1,0.88944
2023-11-22,HEAD001,Headphones Z,Headphones,5000,4858.47,0.15,4129.7,4338.32,278,313,0,0,11,2,4,1148055.96,-208.6199999999999,-0.0480877390326209,High,Autumn,1,0.82594
2023-11-23,HEAD001,Headphones Z,Headphones,5000,5529.98,0.0,5529.98,4996.67,122,191,0,0,11,3,4,674657.05,533.3099999999995,0.1067330842340998,Medium,Autumn,0,1.105996
2023-11-24,HEAD001,Headphones Z,Headphones,5000,4590.89,0.2,3672.71,5087.57,202,374,0,0,11,4,4,741888.08,-1414.8599999999997,-0.27810133324946873,High,Autumn,1,0.734542
2023-11-26,HEAD001,Headphones Z,Headphones,5000,4806.46,0.15,4085.49,5544.3,253,288,0,1,11,6,4,1033629.35,-1458.8100000000004,-0.26311887884854723,Medium,Autumn,1,0.817098
2023-11-27,HEAD001,Headphones Z,Headphones,5000,4826.77,0.15,4102.76,4693.92,282,216,0,0,11,0,4,1156977.66,-591.1599999999999,-0.12594164365817906,Medium,Autumn,1,0.8205520000000001
2023-11-28,HEAD001,Headphones Z,Headphones,5000,5422.67,0.1,4880.4,4968.35,206,338,0,0,11,1,4,1005362.97,-87.95000000000073,-0.017702054001831738,High,Autumn,1,0.97608
2023-11-29,HEAD001,Headphones Z,Headphones,5000,5114.73,0.0,5114.73,4684.14,150,188,0,0,11,2,4,767210.0,430.58999999999924,0.09192509190587797,Medium,Autumn,0,1.022946
2023-11-30,HEAD001,Headphones Z,Headphones,5000,4607.43,0.0,4607.43,4448.77,170,240,0,0,11,3,4,783263.87,158.65999999999985,0.035663790216172074,Medium,Autumn,0,0.921486
2023-12-01,HEAD001,Headphones Z,Headphones,5000,4641.27,0.15,3945.08,4018.17,250,381,0,0,12,4,4,986270.7,-73.09000000000015,-0.018189872504149936,High,Winter,1,0.7890159999999999
2023-12-03,HEAD001,Headphones Z,Headphones,5000,5106.8,0.0,5106.8,5726.86,145,218,0,1,12,6,4,740485.82,-620.0599999999995,-0.10827224692065103,Medium,Winter,0,1.02136
2023-12-04,HEAD001,Headphones Z,Headphones,5000,5103.81,0.2,4083.05,5735.96,223,292,0,0,12,0,4,910519.65,-1652.9099999999999,-0.28816623546886655,Medium,Winter,1,0.8166100000000001
2023-12-05,HEAD001,Headphones Z,Headphones,5000,5327.02,0.1,4794.32,4744.09,158,134,0,0,12,1,4,757502.42,50.22999999999956,0.010587910431716,Low,Winter,1,0.9588639999999999
2023-12-06,HEAD001,Headphones Z,Headphones,5000,4936.85,0.0,4936.85,4788.96,148,231,0,0,12,2,4,730653.87,147.89000000000033,0.030881443987838764,Medium,Winter,0,0.9873700000000001
2023-12-07,HEAD001,Headphones Z,Headphones,5000,4615.99,0.0,4615.99,5933.47,204,235,0,0,12,3,4,941662.56,-1317.4800000000005,-0.22204207655891078,Medium,Winter,0,0.923198
2023-12-08,HEAD001,Headphones Z,Headphones,5000,4621.45,0.0,4621.45,4696.1,181,54,0,0,12,4,4,836481.99,-74.65000000000055,-0.015896169161644883,Low,Winter,0,0.92429
2023-12-09,HEAD001,Headphones Z,Headphones,5000,5699.93,0.2,4559.95,4886.88,51,326,0,1,12,5,4,232557.28,-326.9300000000003,-0.06689953508168817,High,Winter,1,0.91199
2023-12-10,HEAD001,Headphones Z,Headphones,5000,5039.14,0.0,5039.14,5375.54,152,174,0,1,12,6,4,765949.44,-336.39999999999964,-0.0625797594288201,Medium,Winter,0,1.0078280000000002
2023-12-11,HEAD001,Headphones Z,Headphones,5000,5354.71,0.0,5354.71,4103.31,90,84,0,0,12,0,4,481923.88,1251.3999999999996,0.30497330204152245,Low,Winter,0,1.070942
2023-12-12,HEAD001,Headphones Z,Headphones,5000,4829.43,0.1,4346.49,4706.95,79,346,0,0,12,1,4,343372.58,-360.46000000000004,-0.0765803758272342,High,Winter,1,0.8692979999999999
2023-12-13,HEAD001,Headphones Z,Headphones,5000,4986.53,0.0,4986.53,4641.47,122,224,0,0,12,2,4,608356.62,345.0599999999995,0.07434282673377172,Medium,Winter,0,0.9973059999999999
