Date,Product_ID,Product_Name,Category,Base_Price,Current_Price,Discount,Actual_Price,Competitor_Price,Units_Sold,Inventory,Holiday_Flag,Weekend_Flag,Month,Day_of_Week,Quarter,Revenue
2024-03-07,HEAD001,Headphones Z,Headphones,5000,4721.24,0.2,3776.99,5915.94,136,288,0,0,3,3,1,513671.25
2024-03-08,HEAD001,Headphones Z,Headphones,5000,5119.69,0.05,4863.7,4333.01,115,173,0,0,3,4,1,559326.05
2024-03-09,HEAD001,Headphones Z,Headphones,5000,4513.84,0.0,4513.84,4470.77,137,394,0,1,3,5,1,618395.45
2024-03-10,HEAD001,Headphones Z,Headphones,5000,5622.25,0.0,5622.25,4423.43,71,323,0,1,3,6,1,399179.92
2024-03-11,HEAD001,Headphones Z,Headphones,5000,5388.47,0.1,4849.62,5001.24,144,179,0,0,3,0,1,698345.1
2024-03-12,HEAD001,Headphones Z,Headphones,5000,4469.92,0.1,4022.93,5291.86,164,227,0,0,3,1,1,659760.46
2024-03-13,HEAD001,Headphones Z,Headphones,5000,4485.14,0.0,4485.14,5366.86,135,92,0,0,3,2,1,605493.99
2024-03-14,HEAD001,Headphones Z,Headphones,5000,5382.24,0.0,5382.24,4618.93,79,319,0,0,3,3,1,425197.05
2024-03-15,HEAD001,Headphones Z,Headphones,5000,4858.21,0.0,4858.21,5968.18,107,212,0,0,3,4,1,519828.2
2024-03-16,HEAD001,Headphones Z,Headphones,5000,4692.23,0.0,4692.23,4709.1,131,81,0,1,3,5,1,614681.59
2024-03-17,HEAD001,Headphones Z,Headphones,5000,4628.48,0.05,4397.06,5830.58,75,263,0,1,3,6,1,329779.49
2024-03-18,HEAD001,Headphones Z,Headphones,5000,5593.72,0.0,5593.72,4206.95,71,192,0,0,3,0,1,397154.38
2024-03-19,HEAD001,Headphones Z,Headphones,5000,5610.48,0.0,5610.48,4337.5,79,113,0,0,3,1,1,443227.78
2024-03-20,HEAD001,Headphones Z,Headphones,5000,4929.33,0.0,4929.33,5891.43,116,274,0,0,3,2,1,571801.7
2024-03-21,HEAD001,Headphones Z,Headphones,5000,4702.38,0.05,4467.26,4376.61,125,149,0,0,3,3,1,558407.66
2024-03-22,HEAD001,Headphones Z,Headphones,5000,4389.53,0.2,3511.62,4287.74,131,357,0,0,3,4,1,460022.34
2024-03-23,HEAD001,Headphones Z,Headphones,5000,4884.42,0.05,4640.19,5591.16,140,217,0,1,3,5,1,649627.24
2024-03-24,HEAD001,Headphones Z,Headphones,5000,4445.48,0.0,4445.48,5286.86,139,78,0,1,3,6,1,617921.81
2024-03-25,HEAD001,Headphones Z,Headphones,5000,4396.42,0.2,3517.13,4333.7,87,240,0,0,3,0,1,305990.49
2024-03-26,HEAD001,Headphones Z,Headphones,5000,5482.21,0.2,4385.77,4708.13,191,283,0,0,3,1,1,837681.21
2024-03-27,HEAD001,Headphones Z,Headphones,5000,5055.91,0.1,4550.32,5354.25,161,122,0,0,3,2,1,732601.87
2024-03-28,HEAD001,Headphones Z,Headphones,5000,5193.1,0.15,4414.14,4532.2,105,280,0,0,3,3,1,463484.27
2024-03-29,HEAD001,Headphones Z,Headphones,5000,4933.35,0.0,4933.35,5781.95,112,168,0,0,3,4,1,552535.22
2024-03-30,HEAD001,Headphones Z,Headphones,5000,5498.59,0.2,4398.87,5983.25,151,240,0,1,3,5,1,664229.26
2024-03-31,HEAD001,Headphones Z,Headphones,5000,5287.67,0.05,5023.28,5348.59,147,93,0,1,3,6,1,738422.62
2024-04-01,HEAD001,Headphones Z,Headphones,5000,5728.4,0.1,5155.56,5373.36,85,319,0,0,4,0,2,438222.68
2024-04-02,HEAD001,Headphones Z,Headphones,5000,5447.83,0.05,5175.44,4214.06,99,220,0,0,4,1,2,512368.76
2024-04-03,HEAD001,Headphones Z,Headphones,5000,5615.29,0.0,5615.29,4765.67,76,144,0,0,4,2,2,426762.36
2024-04-04,HEAD001,Headphones Z,Headphones,5000,4895.21,0.05,4650.45,4875.53,120,205,0,0,4,3,2,558054.41
2024-04-05,HEAD001,Headphones Z,Headphones,5000,5393.19,0.0,5393.19,5872.35,102,103,0,0,4,4,2,550105.83
2024-04-06,HEAD001,Headphones Z,Headphones,5000,4512.17,0.05,4286.56,5749.49,110,329,0,1,4,5,2,471521.97
2024-04-07,HEAD001,Headphones Z,Headphones,5000,4629.26,0.05,4397.79,4134.57,143,186,0,1,4,6,2,628884.44
2024-04-08,HEAD001,Headphones Z,Headphones,5000,5618.31,0.0,5618.31,5266.36,83,103,0,0,4,0,2,466319.93
2024-04-09,HEAD001,Headphones Z,Headphones,5000,4635.73,0.0,4635.73,5438.78,88,349,0,0,4,1,2,407944.11
2024-04-10,HEAD001,Headphones Z,Headphones,5000,4812.98,0.0,4812.98,5253.51,99,250,0,0,4,2,2,476485.22
2024-04-11,HEAD001,Headphones Z,Headphones,5000,5484.51,0.0,5484.51,4470.06,78,172,0,0,4,3,2,427791.42
2024-04-12,HEAD001,Headphones Z,Headphones,5000,4857.8,0.0,4857.8,5192.09,95,77,0,0,4,4,2,461490.59
2024-04-13,HEAD001,Headphones Z,Headphones,5000,4275.37,0.0,4275.37,5819.13,71,326,0,1,4,5,2,303551.21
2024-04-14,HEAD001,Headphones Z,Headphones,5000,5479.52,0.1,4931.56,5998.7,140,186,0,1,4,6,2,690418.95
2024-04-15,HEAD001,Headphones Z,Headphones,5000,4647.76,0.2,3718.2,5325.72,211,367,0,0,4,0,2,784541.23
2024-04-16,HEAD001,Headphones Z,Headphones,5000,5623.72,0.15,4780.16,5005.75,156,211,0,0,4,1,2,745705.47
2024-04-17,HEAD001,Headphones Z,Headphones,5000,4453.62,0.05,4230.94,5954.88,193,273,0,0,4,2,2,816571.0
2024-04-18,HEAD001,Headphones Z,Headphones,5000,4495.59,0.1,4046.03,4598.85,163,110,0,0,4,3,2,659503.56
2024-04-19,HEAD001,Headphones Z,Headphones,5000,4657.58,0.0,4657.58,5631.91,105,227,0,0,4,4,2,489045.52
2024-04-20,HEAD001,Headphones Z,Headphones,5000,4382.6,0.05,4163.47,4684.45,212,234,0,1,4,5,2,882654.72
2024-04-21,HEAD001,Headphones Z,Headphones,5000,5194.53,0.0,5194.53,4832.32,93,141,0,1,4,6,2,483090.86
2024-04-22,HEAD001,Headphones Z,Headphones,5000,5729.27,0.15,4869.88,5641.7,131,293,0,0,4,0,2,637953.68
2024-04-23,HEAD001,Headphones Z,Headphones,5000,4355.1,0.2,3484.08,4113.25,255,303,0,0,4,1,2,888441.02
2024-04-24,HEAD001,Headphones Z,Headphones,5000,5121.15,0.0,5121.15,5857.53,101,202,0,0,4,2,2,517236.44
2024-04-25,HEAD001,Headphones Z,Headphones,5000,5514.42,0.0,5514.42,4891.77,83,119,0,0,4,3,2,457696.71
2024-04-26,HEAD001,Headphones Z,Headphones,5000,5347.81,0.05,5080.42,4347.93,93,213,0,0,4,4,2,472478.93
2024-04-27,HEAD001,Headphones Z,Headphones,5000,5205.95,0.1,4685.36,4141.39,138,75,0,1,4,5,2,646579.39
2024-04-28,HEAD001,Headphones Z,Headphones,5000,5052.2,0.1,4546.98,5992.45,74,249,0,1,4,6,2,336476.47
2024-04-29,HEAD001,Headphones Z,Headphones,5000,5474.09,0.0,5474.09,4864.13,86,163,0,0,4,0,2,470771.32
2024-04-30,HEAD001,Headphones Z,Headphones,5000,5143.12,0.1,4628.81,5773.19,147,273,0,0,4,1,2,680435.07
2024-05-01,HEAD001,Headphones Z,Headphones,5000,5156.46,0.0,5156.46,5260.04,93,180,0,0,5,2,2,479550.47
2024-05-02,HEAD001,Headphones Z,Headphones,5000,4466.47,0.05,4243.14,4187.12,125,55,0,0,5,3,2,530393.08
2024-05-03,HEAD001,Headphones Z,Headphones,5000,5560.3,0.1,5004.27,4472.95,50,315,0,0,5,4,2,250213.56
2024-05-04,HEAD001,Headphones Z,Headphones,5000,5354.05,0.2,4283.24,4640.03,221,94,0,1,5,5,2,946596.59
2024-05-05,HEAD001,Headphones Z,Headphones,5000,4493.77,0.1,4044.39,5919.49,103,271,0,1,5,6,2,416572.16
2024-05-06,HEAD001,Headphones Z,Headphones,5000,5545.68,0.2,4436.55,4813.55,194,77,0,0,5,0,2,860690.22
2024-05-07,HEAD001,Headphones Z,Headphones,5000,4465.81,0.1,4019.23,4017.24,65,374,0,0,5,1,2,261250.13
2024-05-08,HEAD001,Headphones Z,Headphones,5000,5129.9,0.1,4616.91,4910.79,143,231,0,0,5,2,2,660218.47
2024-05-09,HEAD001,Headphones Z,Headphones,5000,4261.19,0.0,4261.19,4845.37,150,81,0,0,5,3,2,639179.21
2024-05-10,HEAD001,Headphones Z,Headphones,5000,4914.04,0.0,4914.04,5464.44,74,224,0,0,5,4,2,363639.0
2024-05-11,HEAD001,Headphones Z,Headphones,5000,5469.71,0.05,5196.23,5176.86,107,117,0,1,5,5,2,555996.33
2024-05-12,HEAD001,Headphones Z,Headphones,5000,4605.08,0.0,4605.08,5256.06,128,286,0,1,5,6,2,589450.33
2024-05-13,HEAD001,Headphones Z,Headphones,5000,4873.44,0.1,4386.1,4516.6,171,115,0,0,5,0,2,750022.67
2024-05-14,HEAD001,Headphones Z,Headphones,5000,5253.9,0.0,5253.9,4896.17,87,393,0,0,5,1,2,457089.51
2024-05-15,HEAD001,Headphones Z,Headphones,5000,4556.38,0.0,4556.38,5253.61,120,273,0,0,5,2,2,546766.16
2024-05-16,HEAD001,Headphones Z,Headphones,5000,5743.47,0.0,5743.47,4960.37,71,202,0,0,5,3,2,407786.21
2024-05-17,HEAD001,Headphones Z,Headphones,5000,5098.78,0.1,4588.9,5833.51,168,330,0,0,5,4,2,770935.19
2024-05-18,HEAD001,Headphones Z,Headphones,5000,4926.7,0.05,4680.36,5437.4,156,174,0,1,5,5,2,730136.21
2024-05-19,HEAD001,Headphones Z,Headphones,5000,4988.55,0.1,4489.7,4384.63,163,210,0,1,5,6,2,731820.37
2024-05-20,HEAD001,Headphones Z,Headphones,5000,4618.73,0.0,4618.73,5829.68,121,89,0,0,5,0,2,558866.07
2024-05-21,HEAD001,Headphones Z,Headphones,5000,5678.4,0.0,5678.4,5066.11,77,235,0,0,5,1,2,437236.49
2024-05-22,HEAD001,Headphones Z,Headphones,5000,5064.41,0.15,4304.75,4258.76,162,73,0,0,5,2,2,697369.35
2024-05-23,HEAD001,Headphones Z,Headphones,5000,4398.72,0.0,4398.72,5245.91,71,321,0,0,5,3,2,312309.06
2024-05-24,HEAD001,Headphones Z,Headphones,5000,5416.98,0.1,4875.28,4440.94,107,214,0,0,5,4,2,521654.93
2024-05-25,HEAD001,Headphones Z,Headphones,5000,4859.5,0.05,4616.52,5853.17,171,238,0,1,5,5,2,789425.51
2024-05-26,HEAD001,Headphones Z,Headphones,5000,4878.39,0.1,4390.55,5034.54,162,76,0,1,5,6,2,711268.6
2024-05-27,HEAD001,Headphones Z,Headphones,5000,5726.86,0.1,5154.18,5332.81,71,235,0,0,5,0,2,365946.6
2024-05-28,HEAD001,Headphones Z,Headphones,5000,5128.71,0.0,5128.71,4218.96,97,138,0,0,5,1,2,497485.12
2024-05-29,HEAD001,Headphones Z,Headphones,5000,4512.18,0.1,4060.96,5296.06,127,281,0,0,5,2,2,515741.89
2024-05-30,HEAD001,Headphones Z,Headphones,5000,5326.34,0.0,5326.34,5553.64,95,186,0,0,5,3,2,506002.5
2024-05-31,HEAD001,Headphones Z,Headphones,5000,5171.75,0.05,4913.16,5784.94,106,80,0,0,5,4,2,520795.14
2024-06-01,HEAD001,Headphones Z,Headphones,5000,4746.37,0.1,4271.73,4496.57,91,389,0,1,6,5,2,388727.88
2024-06-02,HEAD001,Headphones Z,Headphones,5000,4834.08,0.2,3867.27,5465.23,309,80,0,1,6,6,2,1194985.73
2024-06-03,HEAD001,Headphones Z,Headphones,5000,4568.12,0.0,4568.12,4478.0,74,351,0,0,6,0,2,338041.02
2024-06-04,HEAD001,Headphones Z,Headphones,5000,4866.69,0.0,4866.69,4468.65,85,266,0,0,6,1,2,413668.73
2024-06-05,HEAD001,Headphones Z,Headphones,5000,5569.09,0.1,5012.18,5931.22,122,144,0,0,6,2,2,611486.04
2024-06-06,HEAD001,Headphones Z,Headphones,5000,4757.76,0.2,3806.21,4014.18,151,330,0,0,6,3,2,574737.45
2024-06-07,HEAD001,Headphones Z,Headphones,5000,5488.16,0.1,4939.34,4293.22,101,229,0,0,6,4,2,498873.73
2024-06-08,HEAD001,Headphones Z,Headphones,5000,5435.12,0.05,5163.37,5232.58,103,126,0,1,6,5,2,531826.97
2024-06-09,HEAD001,Headphones Z,Headphones,5000,5183.82,0.15,4406.25,4617.84,121,344,0,1,6,6,2,533155.94
2024-06-10,HEAD001,Headphones Z,Headphones,5000,5404.6,0.0,5404.6,5621.87,85,259,0,0,6,0,2,459390.76
2024-06-11,HEAD001,Headphones Z,Headphones,5000,5670.73,0.05,5387.19,4812.93,97,162,0,0,6,1,2,522557.71
2024-06-12,HEAD001,Headphones Z,Headphones,5000,4975.82,0.2,3980.65,5795.06,181,204,0,0,6,2,2,720498.14
2024-06-13,HEAD001,Headphones Z,Headphones,5000,4381.13,0.0,4381.13,5872.99,156,284,0,0,6,3,2,683455.53
2024-06-14,HEAD001,Headphones Z,Headphones,5000,5436.97,0.15,4621.42,4401.82,159,125,0,0,6,4,2,734805.96
2024-06-15,HEAD001,Headphones Z,Headphones,5000,5525.2,0.0,5525.2,4578.3,97,306,0,1,6,5,2,535944.31
2024-06-16,HEAD001,Headphones Z,Headphones,5000,4324.79,0.1,3892.31,4299.82,229,77,0,1,6,6,2,891339.26
2024-06-17,HEAD001,Headphones Z,Headphones,5000,5113.69,0.0,5113.69,5290.3,65,385,0,0,6,0,2,332389.77
2024-06-18,HEAD001,Headphones Z,Headphones,5000,5690.55,0.2,4552.44,4089.18,139,246,0,0,6,1,2,632789.18
2024-06-19,HEAD001,Headphones Z,Headphones,5000,4271.02,0.15,3630.37,5133.72,277,361,0,0,6,2,2,1005612.08
2024-06-20,HEAD001,Headphones Z,Headphones,5000,5248.92,0.0,5248.92,5645.31,80,281,0,0,6,3,2,419913.66
2024-06-21,HEAD001,Headphones Z,Headphones,5000,5063.02,0.1,4556.72,4919.13,147,134,0,0,6,4,2,669837.94
2024-06-22,HEAD001,Headphones Z,Headphones,5000,4358.32,0.05,4140.4,5368.87,134,267,0,1,6,5,2,554814.11
2024-06-23,HEAD001,Headphones Z,Headphones,5000,5397.72,0.15,4588.06,4970.58,162,105,0,1,6,6,2,743266.49
2024-06-24,HEAD001,Headphones Z,Headphones,5000,5222.39,0.2,4177.91,4344.77,116,398,0,0,6,0,2,484637.37
2024-06-25,HEAD001,Headphones Z,Headphones,5000,5169.67,0.1,4652.71,4314.41,149,249,0,0,6,1,2,693253.33
2024-06-26,HEAD001,Headphones Z,Headphones,5000,5027.55,0.1,4524.79,4145.8,142,107,0,0,6,2,2,642520.66
2024-06-27,HEAD001,Headphones Z,Headphones,5000,4629.8,0.0,4629.8,5607.39,117,384,0,0,6,3,2,541686.41
2024-06-28,HEAD001,Headphones Z,Headphones,5000,5718.42,0.0,5718.42,5003.74,71,313,0,0,6,4,2,406007.89
2024-06-29,HEAD001,Headphones Z,Headphones,5000,5380.21,0.1,4842.19,4264.94,138,175,0,1,6,5,2,668222.51
2024-06-30,HEAD001,Headphones Z,Headphones,5000,5069.37,0.05,4815.9,4178.95,121,54,0,1,6,6,2,582724.24
2024-07-01,HEAD001,Headphones Z,Headphones,5000,5529.93,0.0,5529.93,5712.31,47,334,0,0,7,0,3,259906.58
2024-07-02,HEAD001,Headphones Z,Headphones,5000,4386.08,0.15,3728.17,4525.39,266,68,0,0,7,1,3,991692.99
2024-07-03,HEAD001,Headphones Z,Headphones,5000,4443.35,0.15,3776.85,5439.99,59,358,0,0,7,2,3,222834.2
2024-07-04,HEAD001,Headphones Z,Headphones,5000,5184.71,0.2,4147.77,4712.13,225,133,0,0,7,3,3,933247.22
2024-07-05,HEAD001,Headphones Z,Headphones,5000,4600.54,0.2,3680.43,5278.4,122,297,0,0,7,4,3,449012.28
2024-07-06,HEAD001,Headphones Z,Headphones,5000,5320.49,0.0,5320.49,5747.36,94,203,0,1,7,5,3,500126.1
2024-07-07,HEAD001,Headphones Z,Headphones,5000,5549.89,0.2,4439.91,5187.15,180,374,0,1,7,6,3,799184.67
2024-07-08,HEAD001,Headphones Z,Headphones,5000,4891.31,0.0,4891.31,4321.72,103,271,0,0,7,0,3,503805.22
2024-07-09,HEAD001,Headphones Z,Headphones,5000,5388.3,0.0,5388.3,4211.59,75,196,0,0,7,1,3,404122.67
2024-07-10,HEAD001,Headphones Z,Headphones,5000,5471.94,0.1,4924.74,5872.33,133,63,0,0,7,2,3,654990.93
2024-07-11,HEAD001,Headphones Z,Headphones,5000,5675.42,0.15,4824.11,5071.38,61,228,0,0,7,3,3,294270.47
2024-07-12,HEAD001,Headphones Z,Headphones,5000,5522.3,0.0,5522.3,4985.97,78,150,0,0,7,4,3,430739.77
2024-07-13,HEAD001,Headphones Z,Headphones,5000,4985.47,0.0,4985.47,5693.57,135,312,0,1,7,5,3,673038.28
2024-07-14,HEAD001,Headphones Z,Headphones,5000,4855.28,0.0,4855.28,4666.6,118,194,0,1,7,6,3,572923.04
2024-07-15,HEAD001,Headphones Z,Headphones,5000,5109.16,0.05,4853.7,4476.67,120,74,0,0,7,0,3,582444.1
2024-07-16,HEAD001,Headphones Z,Headphones,5000,4979.72,0.0,4979.72,4668.09,65,305,0,0,7,1,3,323682.07
2024-07-17,HEAD001,Headphones Z,Headphones,5000,4608.27,0.15,3917.03,5898.56,221,84,0,0,7,2,3,865663.1
2024-07-18,HEAD001,Headphones Z,Headphones,5000,4503.29,0.0,4503.29,4921.35,79,305,0,0,7,3,3,355759.83
2024-07-19,HEAD001,Headphones Z,Headphones,5000,4302.74,0.1,3872.46,4646.29,208,97,0,0,7,4,3,805472.72
2024-07-20,HEAD001,Headphones Z,Headphones,5000,5077.57,0.2,4062.05,4713.12,95,356,0,1,7,5,3,385895.21
2024-07-21,HEAD001,Headphones Z,Headphones,5000,5698.28,0.05,5413.36,4754.7,94,262,0,1,7,6,3,508856.13
2024-07-22,HEAD001,Headphones Z,Headphones,5000,4615.2,0.2,3692.16,4915.53,282,388,0,0,7,0,3,1041189.25
2024-07-23,HEAD001,Headphones Z,Headphones,5000,4558.98,0.15,3875.13,5418.59,201,187,0,0,7,1,3,778902.12
2024-07-24,HEAD001,Headphones Z,Headphones,5000,4878.4,0.0,4878.4,5551.73,105,82,0,0,7,2,3,512231.94
2024-07-25,HEAD001,Headphones Z,Headphones,5000,5095.61,0.15,4331.26,4409.96,87,235,0,0,7,3,3,376820.04
2024-07-26,HEAD001,Headphones Z,Headphones,5000,4328.42,0.1,3895.58,5705.09,198,253,0,0,7,4,3,771324.2
2024-07-27,HEAD001,Headphones Z,Headphones,5000,5561.6,0.1,5005.44,4705.06,142,111,0,1,7,5,3,710772.1
2024-07-28,HEAD001,Headphones Z,Headphones,5000,4728.84,0.0,4728.84,5811.82,98,369,0,1,7,6,3,463426.12
2024-07-29,HEAD001,Headphones Z,Headphones,5000,4517.78,0.05,4291.89,4986.06,135,234,0,0,7,0,3,579405.24
2024-07-30,HEAD001,Headphones Z,Headphones,5000,4543.97,0.1,4089.57,5887.53,227,296,0,0,7,1,3,928333.13
2024-07-31,HEAD001,Headphones Z,Headphones,5000,4814.39,0.0,4814.39,5846.57,118,178,0,0,7,2,3,568097.9
2024-08-01,HEAD001,Headphones Z,Headphones,5000,4654.61,0.0,4654.61,5404.8,127,51,0,0,8,3,3,591135.94
2024-08-02,HEAD001,Headphones Z,Headphones,5000,5733.69,0.05,5447.0,4530.09,53,336,0,0,8,4,3,288691.19
2024-08-03,HEAD001,Headphones Z,Headphones,5000,4328.04,0.0,4328.04,4227.29,125,211,0,1,8,5,3,541004.45
2024-08-04,HEAD001,Headphones Z,Headphones,5000,5749.19,0.1,5174.27,5604.55,146,65,0,1,8,6,3,755443.7
2024-08-05,HEAD001,Headphones Z,Headphones,5000,5014.59,0.0,5014.59,4600.13,58,373,0,0,8,0,3,290846.17
2024-08-06,HEAD001,Headphones Z,Headphones,5000,4677.01,0.2,3741.61,4751.94,281,92,0,0,8,1,3,1051392.32
2024-08-07,HEAD001,Headphones Z,Headphones,5000,5059.49,0.2,4047.59,4154.97,78,384,0,0,8,2,3,315712.34
2024-08-08,HEAD001,Headphones Z,Headphones,5000,4403.5,0.15,3742.97,4821.0,275,109,0,0,8,3,3,1029317.72
2024-08-09,HEAD001,Headphones Z,Headphones,5000,5206.1,0.15,4425.19,5603.65,107,377,0,0,8,4,3,473495.13
2024-08-10,HEAD001,Headphones Z,Headphones,5000,4792.5,0.0,4792.5,4216.8,128,249,0,1,8,5,3,613439.89
2024-08-11,HEAD001,Headphones Z,Headphones,5000,5424.74,0.1,4882.27,4336.24,135,114,0,1,8,6,3,659105.92
2024-08-12,HEAD001,Headphones Z,Headphones,5000,4981.06,0.05,4732.01,5250.18,129,249,0,0,8,0,3,610429.17
2024-08-13,HEAD001,Headphones Z,Headphones,5000,5119.66,0.0,5119.66,5080.43,82,167,0,0,8,1,3,419811.89
2024-08-14,HEAD001,Headphones Z,Headphones,5000,4344.36,0.0,4344.36,4374.69,111,56,0,0,8,2,3,482224.09
2024-08-15,HEAD001,Headphones Z,Headphones,5000,5365.03,0.1,4828.53,5446.66,49,276,1,0,8,3,3,236597.79
2024-08-16,HEAD001,Headphones Z,Headphones,5000,5504.12,0.0,5504.12,4309.57,68,208,0,0,8,4,3,374280.05
2024-08-17,HEAD001,Headphones Z,Headphones,5000,4623.47,0.0,4623.47,4744.61,124,84,0,1,8,5,3,573309.7
2024-08-18,HEAD001,Headphones Z,Headphones,5000,4983.43,0.2,3986.74,4814.82,96,273,0,1,8,6,3,382727.15
2024-08-19,HEAD001,Headphones Z,Headphones,5000,4333.89,0.15,3683.81,4284.36,208,65,0,0,8,0,3,766231.67
2024-08-20,HEAD001,Headphones Z,Headphones,5000,5188.76,0.0,5188.76,4109.02,71,376,0,0,8,1,3,368402.09
2024-08-21,HEAD001,Headphones Z,Headphones,5000,5017.91,0.15,4265.22,5054.02,190,186,0,0,8,2,3,810392.13
2024-08-22,HEAD001,Headphones Z,Headphones,5000,4506.22,0.05,4280.91,4395.38,139,281,0,0,8,3,3,595046.42
2024-08-23,HEAD001,Headphones Z,Headphones,5000,5140.24,0.05,4883.23,4420.24,96,185,0,0,8,4,3,468790.31
2024-08-24,HEAD001,Headphones Z,Headphones,5000,5705.18,0.0,5705.18,4043.96,78,107,0,1,8,5,3,445003.68
2024-08-25,HEAD001,Headphones Z,Headphones,5000,5432.05,0.1,4888.85,4594.43,95,384,0,1,8,6,3,464440.51
2024-08-26,HEAD001,Headphones Z,Headphones,5000,4468.44,0.0,4468.44,5394.86,138,246,0,0,8,0,3,616645.13
2024-08-27,HEAD001,Headphones Z,Headphones,5000,5424.12,0.0,5424.12,5874.96,94,152,0,0,8,1,3,509867.14
2024-08-28,HEAD001,Headphones Z,Headphones,5000,4483.78,0.0,4483.78,4486.89,134,346,0,0,8,2,3,600826.16
2024-08-29,HEAD001,Headphones Z,Headphones,5000,4563.96,0.15,3879.37,4145.04,224,122,0,0,8,3,3,868977.82
2024-08-30,HEAD001,Headphones Z,Headphones,5000,4853.79,0.1,4368.41,5840.08,127,297,0,0,8,4,3,554788.14
2024-08-31,HEAD001,Headphones Z,Headphones,5000,4385.63,0.05,4166.35,5895.71,186,111,0,1,8,5,3,774940.55
2024-09-01,HEAD001,Headphones Z,Headphones,5000,4755.82,0.2,3804.65,4804.52,96,288,0,1,9,6,3,365246.88
2024-09-02,HEAD001,Headphones Z,Headphones,5000,4994.77,0.2,3995.82,4246.64,209,79,0,0,9,0,3,835126.07
2024-09-03,HEAD001,Headphones Z,Headphones,5000,4776.06,0.2,3820.85,5545.68,86,237,0,0,9,1,3,328593.25
2024-09-04,HEAD001,Headphones Z,Headphones,5000,4480.12,0.0,4480.12,4733.1,120,117,0,0,9,2,3,537614.32
2024-09-05,HEAD001,Headphones Z,Headphones,5000,4477.12,0.0,4477.12,5596.91,124,273,0,0,9,3,3,555162.34
2024-09-06,HEAD001,Headphones Z,Headphones,5000,4535.57,0.15,3855.24,4733.44,200,73,0,0,9,4,3,771047.36
2024-09-07,HEAD001,Headphones Z,Headphones,5000,5192.31,0.0,5192.31,4242.74,83,288,0,1,9,5,3,430961.72
2024-09-08,HEAD001,Headphones Z,Headphones,5000,5421.02,0.05,5149.97,4780.48,118,170,0,1,9,6,3,607696.69
2024-09-09,HEAD001,Headphones Z,Headphones,5000,5617.01,0.15,4774.46,5108.2,131,265,0,0,9,0,3,625454.37
2024-09-10,HEAD001,Headphones Z,Headphones,5000,4818.06,0.15,4095.35,5686.29,221,322,0,0,9,1,3,905071.64
2024-09-11,HEAD001,Headphones Z,Headphones,5000,5226.09,0.0,5226.09,5733.64,107,215,0,0,9,2,3,559191.26
2024-09-12,HEAD001,Headphones Z,Headphones,5000,5629.69,0.0,5629.69,4189.7,67,148,0,0,9,3,3,377189.15
2024-09-13,HEAD001,Headphones Z,Headphones,5000,5360.76,0.2,4288.61,5513.85,152,337,0,0,9,4,3,651868.94
2024-09-14,HEAD001,Headphones Z,Headphones,5000,4500.18,0.0,4500.18,5594.84,162,175,0,1,9,5,3,729029.32
2024-09-15,HEAD001,Headphones Z,Headphones,5000,4379.2,0.1,3941.28,4927.62,157,378,0,1,9,6,3,618781.48
2024-09-16,HEAD001,Headphones Z,Headphones,5000,4756.22,0.0,4756.22,4036.16,96,282,0,0,9,0,3,456596.69
2024-09-17,HEAD001,Headphones Z,Headphones,5000,5074.82,0.0,5074.82,5239.17,103,179,0,0,9,1,3,522705.98
2024-09-18,HEAD001,Headphones Z,Headphones,5000,5504.44,0.0,5504.44,4430.93,65,114,0,0,9,2,3,357788.4
2024-09-19,HEAD001,Headphones Z,Headphones,5000,5527.31,0.1,4974.58,4313.23,127,389,0,0,9,3,3,631771.05
2024-09-20,HEAD001,Headphones Z,Headphones,5000,5513.81,0.1,4962.43,5001.75,139,250,0,0,9,4,3,689777.3
2024-09-21,HEAD001,Headphones Z,Headphones,5000,4396.07,0.0,4396.07,4606.13,154,96,0,1,9,5,3,676994.02
2024-09-22,HEAD001,Headphones Z,Headphones,5000,4775.01,0.0,4775.01,5856.75,83,212,0,1,9,6,3,396325.86
2024-09-23,HEAD001,Headphones Z,Headphones,5000,5074.12,0.15,4313.0,5181.73,192,335,0,0,9,0,3,828096.02
2024-09-24,HEAD001,Headphones Z,Headphones,5000,4633.5,0.0,4633.5,4729.13,127,208,0,0,9,1,3,588454.42
2024-09-25,HEAD001,Headphones Z,Headphones,5000,4542.41,0.15,3861.05,5653.74,211,259,0,0,9,2,3,814681.98
2024-09-26,HEAD001,Headphones Z,Headphones,5000,5393.28,0.0,5393.28,5427.21,79,180,0,0,9,3,3,426069.22
2024-09-27,HEAD001,Headphones Z,Headphones,5000,5103.22,0.0,5103.22,5735.45,99,81,0,0,9,4,3,505218.69
2024-09-28,HEAD001,Headphones Z,Headphones,5000,5699.89,0.05,5414.89,4904.43,72,284,0,1,9,5,3,389872.21
2024-09-29,HEAD001,Headphones Z,Headphones,5000,4834.15,0.15,4109.03,5903.4,231,53,0,1,9,6,3,949185.75
2024-09-30,HEAD001,Headphones Z,Headphones,5000,5552.15,0.05,5274.54,5762.5,50,225,0,0,9,0,3,263726.99
2024-10-01,HEAD001,Headphones Z,Headphones,5000,4374.89,0.15,3718.65,5449.12,212,397,0,0,10,1,4,788354.54
2024-10-02,HEAD001,Headphones Z,Headphones,5000,5424.39,0.0,5424.39,4885.31,126,271,1,0,10,2,4,683472.56
